CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
11973,38,Married,Rural,No Education,5,Poorer,-60185
11974,21,Married,Rural,Primary,2,Richer,-27917
11975,28,Married,Rural,No Education,4,Poorest,-76892
11976,33,Married,Rural,No Education,5,Middle,-35465
11977,29,Married,Rural,No Education,5,Richer,-31468
11978,27,Married,Rural,No Education,3,Poorer,-57706
11979,31,Married,Rural,No Education,6,Poorest,-68362
11980,21,Married,Rural,Primary,3,Richer,-29895
11981,30,Married,Rural,No Education,5,Middle,-44984
11982,42,Married,Rural,No Education,1,Middle,-44027
11983,29,Other,Rural,No Education,3,Middle,-44027
11984,34,Married,Rural,No Education,2,Middle,-42611
11985,32,Married,Rural,No Education,6,Middle,-33183
11986,23,Married,Rural,Primary,1,Poorer,-51234
11987,42,Married,Rural,No Education,9,Poorest,-69754
11988,29,Other,Rural,No Education,1,Richer,-28707
11989,33,Married,Rural,Primary,2,Richer,-28707
11990,25,Other,Rural,No Education,2,Richer,-28707
11991,34,Married,Rural,No Education,4,Poorer,-47552
11992,21,Married,Rural,Primary,1,Richest,-7132
11993,35,Married,Rural,No Education,4,Richer,-20842
11994,28,Married,Rural,Primary,3,Richer,-12570
11995,25,Single,Rural,Primary,0,Richest,787
11996,28,Other,Rural,Primary,4,Richest,787
11997,26,Married,Rural,No Education,7,Richest,330
11998,44,Married,Rural,No Education,10,Poorer,-54779
11999,22,Other,Rural,Primary,1,Poorer,-54779
12000,15,Single,Rural,No Education,0,Poorer,-54779
12001,18,Married,Rural,Primary,0,Richest,-841
12002,41,Other,Rural,No Education,3,Middle,-39481
12003,17,Single,Rural,Primary,0,Middle,-39481
12004,22,Married,Rural,Primary,0,Richest,-3497
12005,26,Married,Rural,No Education,3,Poorer,-51716
12006,24,Married,Rural,Primary,1,Richest,24487
12007,32,Married,Rural,No Education,3,Richer,-22882
12008,28,Married,Rural,No Education,4,Poorer,-58510
12009,38,Married,Rural,No Education,6,Middle,-43411
12010,30,Married,Rural,No Education,4,Richer,-19886
12011,30,Married,Rural,No Education,4,Middle,-46721
12012,24,Married,Rural,Primary,1,Poorer,-56614
12013,30,Married,Rural,No Education,3,Middle,-44009
12014,25,Married,Rural,No Education,2,Richer,-17055
12015,41,Married,Rural,No Education,9,Richer,-31267
12016,42,Married,Rural,No Education,3,Richer,-14960
12017,19,Married,Rural,Primary,1,Richer,-19236
12018,44,Married,Rural,No Education,4,Middle,-41848
12019,37,Married,Rural,No Education,4,Poorer,-52171
12020,38,Married,Rural,No Education,6,Richer,-20311
12021,21,Married,Rural,Primary,1,Poorest,-63568
12022,32,Married,Rural,No Education,3,Richer,-25361
12023,32,Married,Rural,No Education,2,Richer,-25116
12024,30,Married,Rural,No Education,1,Richer,-31099
12025,26,Married,Rural,Primary,1,Poorer,-52911
12026,28,Married,Rural,Primary,1,Middle,-43360
12027,23,Single,Rural,Primary,0,Poorer,-54637
12028,42,Married,Rural,Primary,3,Middle,-36043
12029,48,Married,Rural,No Education,4,Middle,-35149
12030,17,Single,Rural,Primary,0,Middle,-35149
12031,47,Married,Rural,No Education,6,Middle,-41334
12032,29,Married,Rural,No Education,3,Poorer,-58307
12033,16,Single,Rural,Secondary,0,Richest,-4481
12034,33,Single,Rural,No Education,0,Richer,-17462
12035,25,Married,Rural,No Education,1,Richer,-29923
12036,25,Other,Rural,No Education,0,Poorest,-63277
12037,16,Single,Rural,Primary,0,Poorest,-63277
12038,40,Married,Rural,No Education,5,Poorest,-131353
12039,18,Single,Rural,No Education,0,Poorest,-131353
12040,48,Married,Rural,No Education,10,Poorest,-104377
12041,16,Single,Rural,No Education,0,Poorest,-104377
12042,20,Married,Rural,No Education,1,Poorest,-88919
12043,42,Other,Rural,No Education,6,Poorest,-129175
12044,20,Single,Rural,No Education,0,Poorest,-129175
12045,45,Married,Rural,No Education,7,Poorest,-109741
12046,17,Single,Rural,No Education,0,Poorest,-109741
12047,48,Married,Rural,No Education,7,Poorest,-103398
12048,20,Married,Rural,No Education,1,Poorest,-103398
12049,32,Married,Rural,No Education,7,Poorest,-98399
12050,48,Married,Rural,No Education,7,Poorest,-110273
12051,35,Other,Rural,No Education,3,Poorest,-87614
12052,19,Married,Rural,Primary,0,Middle,-35564
12053,31,Other,Rural,No Education,1,Richer,-26386
12054,29,Married,Rural,No Education,1,Poorer,-54037
12055,20,Other,Rural,Primary,0,Poorest,-74405
12056,22,Married,Rural,Primary,1,Poorer,-47304
12057,34,Married,Rural,No Education,2,Middle,-38226
12058,30,Married,Rural,No Education,3,Poorer,-51992
12059,24,Married,Rural,Primary,1,Poorest,-68848
12060,43,Other,Rural,No Education,4,Poorest,-75010
12061,40,Married,Rural,No Education,5,Middle,-41471
12062,18,Married,Rural,Primary,0,Middle,-41471
12063,21,Married,Rural,Primary,0,Middle,-42688
12064,47,Other,Rural,No Education,4,Middle,-35755
12065,28,Married,Urban,No Education,1,Richest,33622
12066,33,Married,Urban,Primary,2,Richest,86954
12067,27,Other,Urban,Secondary,2,Richest,122993
12068,40,Married,Urban,No Education,1,Richest,39508
12069,27,Married,Urban,Primary,0,Richest,125348
12070,18,Married,Urban,Primary,1,Richest,121620
12071,48,Other,Urban,Secondary,1,Richest,81010
12072,34,Married,Urban,Higher,1,Richest,122148
12073,18,Single,Urban,Secondary,0,Richest,69528
12074,45,Other,Urban,No Education,1,Richest,85562
12075,22,Married,Urban,Higher,1,Richest,85562
12076,31,Married,Urban,No Education,5,Richest,22660
12077,30,Single,Urban,Higher,0,Richest,82943
12078,29,Single,Urban,Secondary,0,Richest,46249
12079,18,Single,Urban,Primary,0,Richest,46249
12080,47,Married,Urban,No Education,4,Richest,100383
12081,25,Other,Urban,Primary,1,Richest,100383
12082,20,Married,Urban,Primary,2,Richest,100180
12083,25,Single,Urban,No Education,0,Richest,100180
12084,23,Single,Urban,Higher,0,Richest,176112
12085,27,Married,Urban,Primary,1,Richest,156305
12086,24,Married,Urban,Primary,1,Richest,128031
12087,45,Single,Urban,Primary,1,Richest,121720
12088,24,Married,Urban,Secondary,1,Richest,166983
12089,35,Married,Urban,Secondary,2,Richest,236766
12090,26,Single,Urban,Higher,0,Richest,236766
12091,37,Other,Urban,Secondary,7,Richest,138839
12092,35,Married,Urban,No Education,2,Richest,92994
12093,45,Other,Urban,Higher,5,Richest,174643
12094,25,Single,Urban,Primary,0,Richest,174643
12095,35,Other,Urban,Primary,2,Richest,120506
12096,26,Married,Urban,Primary,2,Richest,127371
12097,29,Single,Urban,Primary,0,Richest,97168
12098,16,Single,Urban,Secondary,0,Richest,182986
12099,19,Single,Urban,Higher,0,Richest,182986
12100,22,Married,Urban,Higher,0,Richest,182986
12101,40,Single,Urban,Primary,0,Richest,209115
12102,15,Single,Urban,Primary,0,Richest,209115
12103,29,Married,Urban,Primary,3,Richest,179670
12104,18,Single,Urban,Secondary,0,Richest,179670
12105,34,Married,Urban,Secondary,2,Richest,155739
12106,30,Married,Urban,Primary,4,Richest,124848
12107,27,Married,Rural,No Education,3,Poorer,-52407
12108,30,Married,Rural,No Education,3,Poorer,-60232
12109,25,Married,Rural,No Education,3,Middle,-45356
12110,35,Married,Rural,No Education,4,Poorer,-56915
12111,20,Married,Rural,No Education,1,Poorest,-68540
12112,40,Other,Rural,No Education,7,Richer,-32434
12113,18,Married,Rural,No Education,1,Poorest,-67278
12114,25,Married,Rural,No Education,3,Poorer,-59583
12115,16,Single,Rural,Primary,0,Poorer,-57338
12116,35,Married,Rural,No Education,8,Poorer,-55827
12117,28,Married,Rural,No Education,5,Poorest,-69390
12118,33,Married,Rural,No Education,4,Poorest,-64821
12119,30,Married,Rural,No Education,6,Poorer,-57479
12120,18,Married,Rural,No Education,1,Poorer,-61316
12121,27,Married,Rural,No Education,2,Poorest,-74381
12122,31,Married,Rural,No Education,5,Richer,-26744
12123,43,Married,Rural,No Education,7,Poorer,-61637
12124,17,Single,Rural,Primary,0,Poorer,-61637
12125,30,Married,Rural,No Education,4,Poorer,-59112
12126,21,Married,Rural,No Education,2,Poorer,-49445
12127,33,Married,Rural,No Education,7,Poorer,-47752
12128,40,Other,Rural,No Education,4,Middle,-47259
12129,18,Married,Rural,Primary,1,Middle,-43918
12130,30,Other,Rural,No Education,3,Poorest,-77856
12131,23,Married,Rural,Primary,1,Richer,-23571
12132,28,Married,Rural,Primary,2,Richest,5159
12133,31,Married,Rural,No Education,5,Richer,-24986
12134,38,Married,Rural,No Education,6,Poorer,-50405
12135,38,Married,Rural,No Education,7,Poorer,-55075
12136,23,Single,Rural,No Education,1,Richest,-6165
12137,15,Single,Rural,Primary,0,Richest,-6165
12138,28,Married,Rural,Primary,2,Richer,-22703
12139,15,Single,Rural,Primary,0,Middle,-42008
12140,45,Other,Rural,Primary,3,Middle,-43860
12141,18,Single,Rural,Primary,0,Richer,-29066
12142,37,Married,Rural,Primary,6,Richer,-12146
12143,18,Single,Rural,Primary,0,Richer,-12146
12144,34,Married,Rural,Primary,8,Richest,-5212
12145,45,Other,Rural,No Education,7,Richer,-30778
12146,17,Single,Rural,Primary,0,Richer,-30778
12147,23,Married,Rural,Primary,1,Richer,-23672
12148,17,Single,Rural,Primary,0,Richer,-23928
12149,20,Married,Rural,Secondary,0,Richest,-6631
12150,40,Married,Rural,No Education,8,Richest,44409
12151,35,Married,Rural,Primary,3,Richer,-13269
12152,40,Other,Rural,Primary,1,Middle,-39096
12153,43,Married,Rural,Primary,5,Middle,-44627
12154,24,Married,Rural,Secondary,1,Richer,-24001
12155,16,Single,Rural,Primary,0,Richest,23624
12156,16,Single,Rural,Primary,0,Richest,23624
12157,27,Married,Rural,No Education,0,Richest,11801
12158,40,Married,Rural,No Education,3,Richest,-5791
12159,38,Married,Rural,No Education,7,Richest,-4291
12160,18,Married,Rural,Primary,1,Richest,-4291
12161,33,Married,Rural,Primary,4,Richest,-5188
12162,29,Married,Rural,Primary,1,Richest,27905
12163,19,Married,Rural,Secondary,1,Richest,1598
12164,18,Single,Rural,Primary,0,Richest,1598
12165,42,Married,Rural,Primary,5,Richer,-22652
12166,15,Single,Rural,Primary,0,Richer,-22652
12167,19,Single,Rural,Secondary,0,Richest,25545
12168,21,Married,Rural,Primary,1,Richer,-13891
12169,22,Single,Rural,Secondary,0,Richest,18458
12170,42,Married,Rural,Primary,3,Richest,36780
12171,16,Single,Rural,Primary,0,Richest,36780
12172,27,Married,Rural,No Education,3,Richest,21220
12173,37,Married,Rural,Primary,7,Richest,37150
12174,17,Single,Rural,Primary,0,Richest,37150
12175,34,Married,Rural,Primary,5,Richer,-26239
12176,15,Single,Rural,Primary,0,Richer,-26239
12177,19,Single,Rural,Secondary,0,Richest,8636
12178,34,Married,Rural,Primary,8,Middle,-41590
12179,17,Single,Rural,Primary,0,Middle,-41590
12180,42,Married,Urban,No Education,5,Richest,83249
12181,21,Other,Urban,Secondary,1,Richest,83249
12182,24,Other,Urban,Secondary,0,Richest,105022
12183,26,Other,Urban,Primary,0,Richest,81734
12184,45,Married,Urban,No Education,1,Richest,94417
12185,18,Other,Urban,Secondary,0,Richest,34015
12186,24,Other,Urban,Primary,1,Richest,30331
12187,19,Single,Urban,Secondary,0,Richest,41553
12188,27,Married,Urban,No Education,1,Richest,117784
12189,23,Married,Urban,Primary,2,Richest,82786
12190,17,Single,Urban,Primary,0,Richest,82786
12191,26,Other,Urban,No Education,0,Richest,131000
12192,35,Married,Urban,No Education,1,Richest,117318
12193,19,Single,Urban,Primary,0,Richest,117318
12194,35,Other,Urban,No Education,6,Richest,35803
12195,29,Other,Urban,No Education,2,Richest,36714
12196,24,Married,Urban,Secondary,0,Richest,129968
12197,42,Married,Urban,No Education,7,Richest,76881
12198,19,Single,Urban,Secondary,0,Richest,76881
12199,24,Single,Urban,No Education,0,Richest,52667
12200,47,Married,Urban,No Education,4,Richest,69387
12201,18,Single,Urban,Secondary,0,Richest,69387
12202,15,Single,Urban,Secondary,0,Richest,69387
12203,23,Other,Urban,No Education,1,Richest,66558
12204,25,Other,Urban,No Education,3,Richest,93282
12205,22,Married,Urban,No Education,1,Richest,34960
12206,27,Married,Urban,Primary,2,Richest,121312
12207,18,Single,Urban,No Education,0,Richest,121312
12208,27,Married,Urban,Primary,3,Richest,81703
12209,22,Other,Urban,Secondary,1,Richest,129683
12210,24,Other,Urban,No Education,0,Richest,129683
12211,34,Other,Urban,No Education,2,Richest,99611
12212,24,Other,Urban,Primary,2,Richest,47762
12213,43,Married,Rural,No Education,5,Richer,-18659
12214,48,Married,Rural,No Education,6,Poorer,-55163
12215,38,Married,Rural,No Education,4,Middle,-44001
12216,48,Married,Rural,No Education,2,Richer,-27696
12217,40,Married,Rural,Secondary,5,Richest,6253
12218,27,Married,Rural,No Education,4,Richer,-12679
12219,46,Married,Rural,No Education,8,Richest,9468
12220,26,Married,Rural,No Education,3,Richest,9468
12221,40,Married,Rural,No Education,5,Poorer,-58617
12222,32,Married,Rural,Primary,4,Richest,34462
12223,22,Other,Rural,Primary,1,Richest,34462
12224,17,Single,Rural,Primary,0,Richest,34462
12225,15,Single,Rural,Primary,0,Richest,34462
12226,40,Married,Rural,No Education,5,Poorest,-75060
12227,33,Married,Rural,No Education,6,Richest,26027
12228,48,Married,Rural,No Education,4,Poorer,-48841
12229,24,Married,Rural,Secondary,0,Poorer,-48841
12230,45,Married,Rural,No Education,3,Poorest,-81879
12231,16,Single,Rural,Primary,0,Poorest,-81879
12232,25,Married,Rural,Primary,1,Poorest,-67844
12233,33,Married,Rural,No Education,4,Middle,-46929
12234,30,Married,Rural,No Education,4,Poorest,-70373
12235,47,Married,Rural,No Education,6,Richest,28668
12236,22,Single,Rural,Secondary,0,Richest,28668
12237,30,Married,Rural,No Education,6,Poorest,-69878
12238,18,Married,Rural,Primary,0,Middle,-41593
12239,16,Single,Rural,No Education,0,Poorest,-68081
12240,31,Married,Rural,No Education,5,Middle,-40825
12241,36,Married,Rural,No Education,6,Poorest,-65385
12242,19,Other,Rural,No Education,0,Poorest,-65385
12243,25,Married,Rural,No Education,3,Poorest,-72887
12244,17,Married,Rural,Primary,1,Middle,-42428
12245,23,Married,Rural,No Education,4,Poorest,-73907
12246,19,Married,Rural,No Education,1,Poorest,-68464
12247,45,Married,Rural,Primary,5,Poorest,-67371
12248,16,Single,Rural,Primary,0,Poorest,-67371
12249,32,Married,Rural,No Education,7,Poorer,-54463
12250,17,Single,Rural,No Education,0,Poorer,-54463
12251,30,Married,Rural,No Education,6,Poorest,-66588
12252,25,Married,Rural,No Education,3,Poorest,-62824
12253,31,Married,Rural,No Education,7,Middle,-45996
12254,20,Married,Rural,No Education,2,Poorest,-66586
12255,32,Married,Rural,No Education,8,Poorest,-61936
12256,35,Married,Rural,No Education,7,Poorer,-47694
12257,25,Married,Rural,No Education,4,Poorest,-70198
12258,47,Married,Rural,No Education,4,Poorer,-49975
12259,24,Married,Rural,No Education,3,Poorest,-76846
12260,32,Married,Rural,No Education,3,Poorest,-68855
12261,16,Married,Rural,No Education,0,Poorest,-63594
12262,17,Other,Rural,Primary,0,Poorest,-63594
12263,31,Married,Rural,No Education,7,Middle,-39492
12264,16,Married,Rural,Primary,0,Poorest,-65501
12265,18,Other,Rural,No Education,1,Poorest,-66044
12266,15,Single,Rural,Primary,0,Poorest,-91071
12267,21,Married,Rural,Primary,1,Poorest,-86945
12268,30,Married,Rural,No Education,4,Poorest,-80543
12269,45,Married,Rural,No Education,4,Poorest,-86471
12270,23,Married,Rural,Higher,1,Middle,-42804
12271,30,Married,Rural,No Education,2,Poorest,-70160
12272,33,Married,Rural,Secondary,5,Poorest,-65516
12273,42,Married,Rural,No Education,7,Poorest,-67521
12274,18,Married,Rural,Primary,1,Poorest,-78853
12275,20,Married,Rural,Primary,1,Poorest,-76470
12276,34,Married,Rural,Primary,5,Poorest,-84679
12277,40,Married,Rural,No Education,6,Poorest,-90539
12278,45,Other,Rural,No Education,5,Poorest,-85037
12279,39,Married,Rural,No Education,3,Poorest,-66724
12280,31,Married,Rural,No Education,5,Poorest,-62319
12281,16,Single,Rural,Primary,0,Poorest,-91168
12282,28,Married,Rural,No Education,4,Poorest,-74254
12283,30,Married,Rural,No Education,5,Poorest,-76278
12284,25,Married,Rural,Higher,1,Poorer,-49067
12285,23,Married,Rural,No Education,2,Poorer,-51968
12286,45,Married,Rural,No Education,4,Poorest,-64671
12287,30,Married,Rural,No Education,4,Poorer,-56725
12288,29,Married,Rural,Primary,4,Richer,-27587
12289,25,Married,Rural,Primary,3,Middle,-39520
12290,43,Married,Rural,No Education,8,Poorest,-94097
12291,45,Married,Rural,No Education,9,Middle,-35206
12292,36,Married,Rural,No Education,7,Poorer,-61558
12293,18,Married,Rural,Primary,0,Richer,-13307
12294,35,Married,Rural,No Education,3,Poorer,-49533
12295,28,Married,Rural,No Education,5,Poorest,-69262
12296,30,Married,Rural,No Education,6,Poorer,-51774
12297,17,Single,Rural,No Education,0,Poorest,-79892
12298,25,Married,Rural,No Education,2,Poorest,-65285
12299,26,Married,Rural,No Education,3,Poorer,-56117
12300,30,Married,Rural,No Education,6,Middle,-37157
12301,18,Single,Rural,Primary,1,Poorest,-67183
12302,28,Married,Rural,Primary,4,Richer,-31959
12303,30,Other,Urban,Primary,3,Richest,122253
12304,36,Married,Urban,Higher,1,Richest,167458
12305,43,Married,Urban,Secondary,0,Richest,217692
12306,25,Married,Urban,Higher,0,Richest,206183
12307,38,Married,Urban,Higher,4,Richest,222790
12308,16,Single,Urban,Secondary,0,Richest,222790
12309,30,Other,Urban,Higher,1,Richest,201898
12310,17,Single,Urban,Primary,0,Richest,201898
12311,47,Married,Urban,Secondary,4,Richest,232047
12312,19,Single,Urban,Higher,0,Richest,232047
12313,28,Married,Urban,Higher,2,Richest,209321
12314,41,Married,Urban,Primary,1,Richest,103057
12315,35,Married,Urban,Higher,0,Richest,227863
12316,29,Married,Urban,Primary,3,Richest,185592
12317,44,Other,Urban,Primary,4,Richest,161289
12318,18,Single,Urban,Secondary,0,Richest,161289
12319,15,Single,Urban,Secondary,0,Richest,161289
12320,31,Other,Urban,Secondary,1,Richest,91391
12321,21,Married,Urban,Primary,2,Richest,239730
12322,25,Single,Urban,Primary,1,Richest,210212
12323,17,Single,Urban,Secondary,0,Richest,210212
12324,18,Single,Urban,Primary,0,Richest,149520
12325,49,Married,Rural,No Education,7,Poorest,-74588
12326,30,Other,Rural,No Education,1,Poorest,-71345
12327,28,Married,Rural,No Education,1,Poorer,-52602
12328,48,Other,Rural,No Education,6,Poorer,-48893
12329,36,Married,Rural,No Education,5,Poorest,-63306
12330,48,Married,Rural,No Education,1,Poorer,-59926
12331,36,Married,Rural,No Education,5,Poorest,-68477
12332,25,Married,Rural,No Education,2,Poorer,-56429
12333,24,Married,Rural,No Education,2,Middle,-42519
12334,20,Married,Rural,Primary,2,Middle,-37905
12335,33,Married,Rural,No Education,3,Poorest,-69925
12336,15,Single,Rural,Primary,0,Poorest,-69925
12337,30,Married,Rural,No Education,3,Richer,-32722
12338,25,Married,Rural,No Education,2,Poorer,-50337
12339,39,Married,Rural,No Education,6,Poorer,-55712
12340,45,Married,Rural,Primary,3,Poorest,-65562
12341,16,Married,Rural,Primary,1,Poorest,-65562
12342,31,Married,Rural,No Education,7,Poorest,-95430
12343,28,Married,Rural,No Education,7,Poorest,-122227
12344,15,Single,Rural,Primary,0,Poorest,-103206
12345,25,Married,Rural,No Education,4,Poorest,-117019
12346,24,Married,Rural,No Education,4,Poorest,-104339
12347,20,Married,Rural,No Education,1,Poorest,-108967
12348,32,Married,Rural,No Education,7,Poorest,-102087
12349,38,Married,Rural,No Education,9,Poorest,-120478
12350,16,Single,Rural,Primary,0,Poorest,-120478
12351,37,Married,Rural,No Education,8,Poorest,-123668
12352,22,Married,Rural,Primary,1,Poorest,-123668
12353,43,Married,Rural,No Education,6,Poorest,-130308
12354,27,Married,Rural,No Education,5,Poorest,-120427
12355,24,Married,Rural,No Education,4,Poorest,-134744
12356,17,Married,Rural,No Education,0,Poorest,-101557
12357,45,Other,Rural,No Education,4,Poorest,-113156
12358,16,Single,Rural,Primary,0,Poorest,-113156
12359,22,Married,Rural,No Education,1,Poorer,-55827
12360,20,Married,Rural,Primary,1,Poorest,-107302
12361,29,Married,Rural,No Education,5,Poorest,-97329
12362,23,Married,Rural,No Education,2,Poorest,-114428
12363,27,Married,Rural,Secondary,3,Richest,-4258
12364,18,Married,Rural,Primary,0,Richer,-30338
12365,18,Married,Rural,Primary,0,Poorer,-58868
12366,26,Married,Rural,No Education,1,Middle,-40008
12367,30,Other,Rural,No Education,2,Poorest,-63634
12368,32,Married,Rural,No Education,4,Middle,-32909
12369,26,Married,Rural,No Education,2,Richer,-26924
12370,32,Married,Rural,No Education,2,Richer,-30927
12371,45,Married,Rural,No Education,7,Middle,-45382
12372,25,Married,Rural,No Education,2,Middle,-45426
12373,45,Married,Rural,No Education,3,Richer,-23718
12374,18,Married,Rural,Primary,1,Middle,-45545
12375,36,Married,Rural,No Education,5,Middle,-46420
12376,38,Married,Rural,No Education,5,Middle,-37240
12377,24,Other,Rural,Primary,2,Middle,-42425
12378,22,Married,Rural,No Education,1,Middle,-45307
12379,38,Married,Rural,No Education,6,Poorer,-61076
12380,17,Single,Rural,Secondary,0,Poorer,-61076
12381,42,Married,Rural,No Education,5,Richest,-8480
12382,20,Single,Rural,Higher,0,Richest,-8480
12383,25,Married,Rural,No Education,3,Poorer,-49756
12384,37,Married,Rural,No Education,4,Richest,-2088
12385,18,Married,Rural,Primary,1,Middle,-40105
12386,40,Other,Rural,No Education,5,Richer,-19891
12387,18,Other,Rural,No Education,1,Poorer,-57343
12388,15,Single,Rural,Primary,0,Poorer,-57343
12389,37,Married,Rural,Primary,5,Poorer,-55243
12390,22,Married,Rural,No Education,2,Middle,-40621
12391,45,Married,Rural,No Education,4,Poorer,-48487
12392,18,Single,Rural,Primary,0,Poorer,-48487
12393,35,Married,Rural,No Education,2,Poorest,-64853
12394,20,Married,Rural,No Education,4,Middle,-47037
12395,30,Married,Rural,No Education,4,Middle,-44299
12396,40,Married,Rural,No Education,5,Poorer,-56680
12397,17,Single,Rural,Primary,0,Poorer,-56680
12398,17,Married,Rural,No Education,0,Middle,-42081
12399,20,Married,Rural,Primary,2,Poorest,-64086
12400,26,Married,Rural,Secondary,3,Middle,-42410
12401,35,Married,Rural,No Education,4,Middle,-42848
12402,23,Married,Rural,No Education,1,Richer,-28294
12403,30,Married,Rural,No Education,7,Poorest,-76808
12404,35,Married,Rural,No Education,6,Poorer,-59434
12405,19,Married,Rural,Primary,2,Poorest,-67855
12406,20,Married,Rural,No Education,0,Poorest,-69003
12407,33,Married,Rural,Primary,5,Poorer,-57764
12408,25,Married,Rural,Primary,2,Richer,-32018
12409,17,Single,Rural,Primary,0,Middle,-40566
12410,38,Married,Rural,No Education,5,Middle,-40566
12411,35,Married,Urban,No Education,4,Richest,90200
12412,18,Single,Urban,Primary,0,Richest,90200
12413,22,Married,Urban,Primary,1,Richest,141477
12414,24,Married,Urban,Higher,1,Richest,141560
12415,24,Single,Urban,No Education,0,Richest,88955
12416,43,Married,Urban,No Education,6,Richest,148873
12417,19,Married,Urban,Higher,0,Richest,148873
12418,16,Single,Urban,Primary,0,Richest,148873
12419,24,Single,Urban,No Education,0,Richest,148873
12420,40,Married,Urban,No Education,0,Richest,97764
12421,25,Single,Urban,Primary,0,Richest,97764
12422,17,Single,Urban,Secondary,0,Richest,104493
12423,41,Married,Urban,No Education,8,Richest,188473
12424,22,Single,Urban,Secondary,0,Richest,188473
12425,20,Single,Urban,Secondary,0,Richest,188473
12426,18,Single,Urban,Secondary,0,Richest,188473
12427,30,Married,Urban,No Education,5,Richest,69964
12428,33,Married,Urban,No Education,5,Richest,35924
12429,37,Other,Urban,No Education,5,Richest,42487
12430,20,Single,Urban,Secondary,0,Richest,95735
12431,18,Single,Urban,No Education,0,Richest,45496
12432,18,Single,Urban,Secondary,0,Richest,45496
12433,40,Married,Urban,No Education,6,Poorest,-65848
12434,25,Married,Urban,No Education,3,Richest,90764
12435,20,Single,Urban,No Education,0,Richest,79514
12436,25,Married,Urban,No Education,1,Richest,35706
12437,35,Married,Urban,No Education,1,Richest,56914
12438,25,Married,Urban,No Education,3,Richest,134803
12439,30,Married,Urban,Primary,3,Richest,146981
12440,37,Married,Urban,No Education,5,Richest,181246
12441,36,Married,Urban,Primary,2,Richest,125306
12442,16,Single,Urban,Primary,0,Richest,125306
12443,35,Married,Urban,No Education,3,Richer,-23946
12444,35,Married,Rural,No Education,6,Poorest,-78215
12445,15,Single,Rural,No Education,0,Poorest,-78215
12446,20,Married,Rural,No Education,2,Poorer,-54409
12447,23,Married,Rural,Primary,3,Poorer,-51723
12448,35,Married,Rural,No Education,7,Poorest,-86240
12449,40,Married,Rural,No Education,5,Poorest,-74862
12450,30,Married,Rural,No Education,3,Poorer,-60286
12451,35,Married,Rural,No Education,6,Poorest,-79842
12452,32,Married,Rural,No Education,4,Poorest,-81309
12453,21,Married,Rural,Primary,2,Poorest,-81309
12454,19,Married,Rural,No Education,1,Poorer,-55059
12455,38,Married,Rural,No Education,4,Poorer,-57585
12456,40,Married,Rural,No Education,9,Poorer,-56603
12457,34,Married,Rural,Primary,5,Middle,-34569
12458,32,Married,Rural,No Education,6,Poorest,-76422
12459,30,Married,Rural,No Education,4,Middle,-34453
12460,28,Married,Rural,No Education,3,Middle,-46816
12461,28,Married,Rural,No Education,5,Poorest,-76579
12462,43,Married,Rural,Primary,7,Poorest,-62044
12463,40,Married,Rural,No Education,11,Poorest,-77062
12464,40,Married,Rural,No Education,5,Poorest,-75329
12465,35,Married,Rural,No Education,2,Poorest,-74288
12466,25,Married,Urban,Secondary,1,Richest,129442
12467,26,Other,Urban,No Education,0,Richest,129442
12468,35,Married,Urban,Primary,3,Richest,11576
12469,30,Married,Urban,No Education,3,Richest,1182
12470,25,Married,Urban,No Education,3,Richer,-23815
12471,21,Single,Urban,Secondary,0,Richest,58071
12472,25,Other,Urban,Primary,1,Richer,-9660
12473,30,Married,Urban,No Education,3,Richest,82973
12474,26,Married,Urban,No Education,2,Richest,-8787
12475,41,Married,Urban,Secondary,4,Richest,23300
12476,17,Single,Urban,Primary,0,Richest,23300
12477,16,Single,Urban,Secondary,0,Richest,107067
12478,30,Married,Urban,No Education,3,Richest,132239
12479,21,Single,Urban,Higher,0,Richest,132239
12480,20,Single,Urban,Higher,0,Richest,40609
12481,19,Single,Urban,Secondary,0,Richest,35760
12482,17,Single,Urban,Secondary,0,Richest,1373
12483,28,Married,Urban,No Education,4,Richest,15230
12484,25,Married,Urban,Higher,1,Richest,91247
12485,18,Single,Urban,Secondary,0,Richest,23590
12486,18,Single,Urban,Secondary,0,Richest,23590
12487,34,Married,Urban,Secondary,3,Richest,139820
12488,19,Single,Urban,No Education,0,Richest,139820
12489,35,Married,Urban,Higher,2,Richest,129818
12490,18,Single,Urban,Secondary,0,Richest,129818
12491,26,Married,Rural,No Education,3,Poorer,-49214
12492,37,Married,Rural,Primary,6,Richer,-12607
12493,15,Single,Rural,Primary,0,Richer,-12607
12494,40,Married,Rural,No Education,9,Richer,-18445
12495,20,Single,Rural,Secondary,0,Richer,-16930
12496,18,Single,Rural,Higher,0,Richer,-16930
12497,28,Married,Rural,No Education,5,Richer,-31239
12498,37,Married,Rural,No Education,5,Middle,-46764
12499,18,Single,Rural,Primary,0,Middle,-46764
12500,25,Married,Rural,No Education,5,Poorer,-57756
12501,17,Single,Rural,Primary,0,Richer,-29567
12502,35,Single,Rural,No Education,0,Richer,-30538
12503,32,Married,Rural,No Education,4,Richer,-24932
12504,30,Married,Rural,No Education,5,Richer,-20671
12505,16,Single,Rural,Primary,0,Richer,-28504
